번호,시군구명,동명,리명,도로명,교차로명,위도,경도
427,사상구,삼락동,,낙동대로1488번길 7,,35.19223512,128.9821482
428,사상구,삼락동,,낙동대로1488번길 7,,35.19220850,128.9821199
429,사상구,삼락동,,낙동대로1488번길 7,,35.19214086,128.9820951
430,사상구,삼락동,,낙동대로1488번길 7,,35.19216747,128.9821226
431,사상구,삼락동,,낙동대로1488번길 7,,35.19207201,128.9820709
432,사상구,삼락동,,낙동대로1488번길 7,,35.19210088,128.9820961
433,사상구,삼락동,,낙동대로 1472,,35.19199836,128.9820450
434,사상구,삼락동,,낙동대로1488번길 7,,35.19202451,128.9820702
435,사상구,삼락동,,낙동대로1488번길 7,,35.19205694,128.9817833
436,사상구,삼락동,,낙동대로1488번길 7,,35.19201275,128.9817866
437,사상구,삼락동,,낙동대로1488번길 7,,35.19197172,128.9817921
438,사상구,삼락동,,낙동대로 1462,,35.19035914,128.9795319
439,사상구,삼락동,,낙동대로 1462,,35.19038516,128.9795542
440,사상구,삼락동,,낙동대로 1462,,35.19029772,128.9796233
441,사상구,삼락동,,낙동대로 1462,,35.19032321,128.9795474
442,사상구,삼락동,,낙동대로 1462,,35.19034711,128.9795723
443,사상구,삼락동,,낙동대로 1462,,35.19033491,128.9796092
444,사상구,삼락동,,낙동대로 1450,,35.18941397,128.9787938
445,사상구,삼락동,,낙동대로 1450,,35.18938809,128.9787702
446,사상구,삼락동,,낙동대로 1450,,35.18976909,128.9789521
447,사상구,삼락동,,모덕로27번길 50,,35.18980654,128.9789361
448,사상구,삼락동,,낙동대로 1450,,35.18973002,128.9789696
449,사상구,삼락동,,낙동대로 1450,,35.18970055,128.9790205
450,사상구,삼락동,,낙동대로 1454,,35.18966151,128.9790350
451,사상구,삼락동,,낙동대로 1454,,35.18962712,128.9790495
452,사상구,삼락동,,낙동대로 1450,,35.18932276,128.9787693
453,사상구,삼락동,,낙동대로 1450,,35.18934864,128.9787875
454,사상구,삼락동,,낙동대로 1450,,35.18930802,128.9788036
455,사상구,삼락동,,낙동대로 1450,,35.18933571,128.9788254
456,사상구,삼락동,,낙동대로 1458,,35.18911231,128.9792744
457,사상구,삼락동,,낙동대로 1458,,35.18906827,128.9792812
458,사상구,삼락동,,낙동대로 1458,,35.18902345,128.9792864
459,사상구,삼락동,,낙동대로 1488,,35.19130066,128.9812388
460,사상구,삼락동,,낙동대로 1488,,35.19125245,128.9812361
461,사상구,삼락동,,낙동대로 1488,,35.19120628,128.9812341
462,사상구,삼락동,,낙동대로 1488,,35.19116158,128.9812422
463,사상구,삼락동,,낙동대로 1472,,35.19079385,128.9808778
464,사상구,삼락동,,낙동대로 1472,,35.19082420,128.9809010
465,사상구,삼락동,,낙동대로 1472,,35.19072207,128.9806487
466,사상구,삼락동,,낙동대로 1472,,35.19072289,128.9805697
467,사상구,삼락동,,낙동대로 1472,,35.19070909,128.9805947
468,사상구,삼락동,,낙동대로 1472,,35.19069111,128.9806227
469,사상구,삼락동,,낙동대로 1472,,35.19067522,128.9806549
470,사상구,삼락동,,낙동대로 1472,,35.19181932,128.9806789
471,사상구,삼락동,,낙동대로 1472,,35.19177622,128.9806909
472,사상구,삼락동,,낙동대로 1472,,35.19171808,128.9806876
473,사상구,삼락동,,낙동대로 1472,,35.19166330,128.9806860
474,사상구,삼락동,,낙동대로 1472,,35.19135112,128.9804473
475,사상구,삼락동,,낙동대로 1472,,35.19104033,128.9800689
476,사상구,삼락동,,낙동대로 1472,,35.19107094,128.9800873
477,사상구,삼락동,,낙동대로 1472,,35.19099464,128.9800757
478,사상구,삼락동,,낙동대로 1472,,35.19102137,128.9800957
479,사상구,삼락동,,낙동대로 1472,,35.19102385,128.9801441
480,사상구,삼락동,,낙동대로 1472,,35.19098636,128.9801640
481,사상구,삼락동,,낙동대로 1468,,35.19068733,128.9798809
482,사상구,삼락동,,낙동대로 1406,,35.18499711,128.9768554
483,사상구,삼락동,,낙동대로 1406,,35.18495459,128.9768715
484,사상구,삼락동,,낙동대로 1406,,35.18491558,128.9768911
485,사상구,삼락동,,낙동대로 1406,,35.18486786,128.9769079
486,사상구,삼락동,,낙동대로 1394,,35.18441750,128.9764861
487,사상구,삼락동,,낙동대로 1394,,35.18437192,128.9765082
488,사상구,삼락동,,낙동대로1384번길 11,,35.18432853,128.9765310
489,사상구,삼락동,,낙동대로1384번길 11,,35.18429284,128.9765524
490,사상구,삼락동,,모덕로 3,,35.18357853,128.9763546
491,사상구,삼락동,,모덕로 3,,35.18354471,128.9763468
492,사상구,삼락동,,모덕로 3,서부주유소,35.18346626,128.9763260
493,사상구,삼락동,,모덕로 3,,35.18348784,128.9762174
494,사상구,삼락동,,모덕로 3,,35.18348211,128.9762561
495,사상구,삼락동,,모덕로 3,서부주유소,35.18347131,128.9762927
496,사상구,삼락동,,모덕로 3,,35.18284243,128.9762103
497,사상구,삼락동,,모덕로27번길 50,,35.18321446,128.9753939
498,사상구,삼락동,,모덕로27번길 50,,35.18318297,128.9754279
499,사상구,삼락동,,모덕로27번길 50,,35.18314885,128.9754611
500,사상구,삼락동,,모덕로27번길 50,,35.18306090,128.9755066
501,사상구,삼락동,,모덕로27번길 50,,35.18300864,128.9755329
502,사상구,삼락동,,모덕로 2,,35.18295825,128.9755636
503,사상구,삼락동,,모덕로27번길 50,,35.18037764,128.9751070
504,사상구,삼락동,,모덕로27번길 50,,35.18034354,128.9751031
505,사상구,삼락동,,모덕로27번길 50,,35.18031024,128.9751059
506,사상구,삼락동,,모덕로27번길 50,,35.18027697,128.9751049
507,사상구,삼락동,,모덕로27번길 50,,35.18023896,128.9751047
508,사상구,삼락동,,낙동대로1356번길 9,,35.18128964,128.9758767
509,사상구,삼락동,,낙동대로1356번길 9,,35.18125250,128.9759127
510,사상구,삼락동,,낙동대로1366번길 12,,35.18121727,128.9759417
511,사상구,삼락동,,낙동대로1366번길 12,,35.18117645,128.9759740
512,사상구,삼락동,,모덕로27번길 50,,35.17943090,128.9751511
513,사상구,삼락동,,모덕로27번길 50,,35.17940841,128.9751891
514,사상구,삼락동,,모덕로27번길 50,,35.17938580,128.9752308
515,사상구,삼락동,,모덕로27번길 50,,35.17933166,128.9752951
516,사상구,삼락동,,모덕로27번길 50,,35.17928399,128.9753401
517,사상구,삼락동,,모덕로27번길 50,,35.17924337,128.9753829
518,사상구,삼락동,,모덕로27번길 50,,35.17911501,128.9751827
519,사상구,삼락동,,모덕로27번길 50,,35.17915128,128.9751791
520,사상구,삼락동,,모덕로27번길 50,,35.17907954,128.9751849
521,사상구,삼락동,,삼덕로5번길 8,사상서,35.17433147,128.9769846
522,사상구,삼락동,,삼덕로5번길 8,사상서,35.17435567,128.9769817
523,사상구,삼락동,,낙동대로 1300,,35.17543281,128.9763845
524,사상구,삼락동,,낙동대로 1300,,35.17539708,128.9764222
525,사상구,삼락동,,낙동대로 1300,,35.17534466,128.9764615
526,사상구,삼락동,,낙동대로 1300,,35.17529834,128.9765018
527,사상구,삼락동,,모덕로27번길 50,,35.17530829,128.9756334
528,사상구,삼락동,,모덕로27번길 50,,35.17529007,128.9756736
529,사상구,삼락동,,모덕로27번길 50,,35.17526583,128.9757121
530,사상구,삼락동,,모덕로27번길 50,,35.17520905,128.9757839
531,사상구,삼락동,,모덕로27번길 50,,35.17516208,128.9758283
532,사상구,삼락동,,모덕로27번길 50,,35.17511020,128.9758694
533,사상구,삼락동,,,,35.17179560,128.9759691
534,사상구,삼락동,,,,35.17177354,128.9760106
535,사상구,삼락동,,,,35.17175081,128.9760506
536,사상구,삼락동,,,,35.17170132,128.9761125
537,사상구,삼락동,,,,35.17165585,128.9761517
538,사상구,삼락동,,,,35.16949583,128.9759531
539,사상구,삼락동,,,,35.16946006,128.9759550
540,사상구,삼락동,,,,35.17161037,128.9761900
541,사상구,삼락동,,,,35.16945652,128.9759939
542,사상구,삼락동,,,,35.16949103,128.9760301
543,사상구,삼락동,,,,35.16945703,128.9760303
544,사상구,삼락동,,낙동대로 1224,국제상사후문(괘법한신아파트),35.16869188,128.9768006
545,사상구,삼락동,,낙동대로 1224,국제상사후문(괘법한신아파트),35.16863842,128.9768302
546,사상구,삼락동,,삼락천로 13,국제상사후문(괘법한신아파트),35.16857200,128.9768588
547,사상구,삼락동,,삼락천로 13,국제상사후문(괘법한신아파트),35.16851778,128.9768902
548,사상구,삼락동,,,,35.16797967,128.9758911
549,사상구,삼락동,,,,35.16795372,128.9759256
550,사상구,삼락동,,,,35.16792477,128.9759624
551,사상구,삼락동,,,,35.16783323,128.9760309
552,사상구,삼락동,,,,35.16777893,128.9760662
553,사상구,삼락동,,,,35.16772754,128.9758696
554,사상구,삼락동,,,,35.16769366,128.9758650
555,사상구,삼락동,,,,35.16769291,128.9759059
556,사상구,삼락동,,,,35.16768953,128.9759430
557,사상구,삼락동,,,,35.16768992,128.9759751
558,사상구,삼락동,,,,35.16773172,128.9760980
559,사상구,삼락동,,새벽시장로9번길 35,,35.16062041,128.9750540
560,사상구,삼락동,,새벽시장로9번길 35,,35.16088826,128.9750298
561,사상구,삼락동,,새벽시장로9번길 35,,35.16074611,128.9750577
562,사상구,삼락동,,새벽시장로9번길 35,,35.16071116,128.9750447
563,사상구,삼락동,,새벽시장로9번길 35,,35.15992660,128.9748824
564,사상구,삼락동,,새벽시장로9번길 35,,35.15983966,128.9748899
565,사상구,삼락동,,새벽시장로9번길 35,,35.15987267,128.9748974
566,사상구,삼락동,,새벽시장로9번길 35,,35.15963464,128.9748998
567,사상구,삼락동,,새벽시장로9번길 35,,35.15966928,128.9749102
568,사상구,삼락동,,새벽시장로9번길 35,,35.15970342,128.9749176
569,사상구,삼락동,,새벽시장로9번길 35,,35.15974223,128.9748925
570,사상구,삼락동,,,,35.16038269,128.9741850
571,사상구,삼락동,,,,35.16035468,128.9741773
572,사상구,삼락동,,,,35.16032547,128.9741672
573,사상구,삼락동,,,,35.16048796,128.9742169
574,사상구,삼락동,,,,35.16045901,128.9742497
575,사상구,삼락동,,새벽시장로9번길 35,,35.16042736,128.9742783
576,사상구,삼락동,,새벽시장로9번길 35,,35.16034321,128.9743146
577,사상구,삼락동,,새벽시장로9번길 35,,35.16028038,128.9743362
578,사상구,삼락동,,새벽시장로9번길 35,,35.16022330,128.9743602
579,사상구,감전동,,사상로147번길 16,,35.15350925,128.9729146
580,사상구,감전동,,사상로147번길 16,,35.15353685,128.9729608
581,사상구,감전동,,사상로147번길 16,,35.15353086,128.9729887
582,사상구,감전동,,사상로147번길 16,감전IC(북),35.15400804,128.9730390
583,사상구,감전동,,사상로147번길 16,,35.15403572,128.9730124
584,사상구,감전동,,사상로147번길 16,감전IC(북),35.15401345,128.9730061
585,사상구,주례동,,,,35.15043515,129.0019208
586,사상구,감전동,,사상로147번길 16,감전IC(북),35.15402649,128.9729391
587,사상구,감전동,,사상로147번길 16,감전IC(북),35.15402301,128.9729731
588,사상구,감전동,,사상로147번길 16,,35.15452734,128.9732015
589,사상구,감전동,,사상로147번길 16,,35.15455661,128.9731737
590,사상구,감전동,,사상로147번길 16,,35.15453134,128.9731676
591,사상구,삼락동,,,,35.15317643,128.9680274
592,사상구,삼락동,,,,35.15316897,128.9680835
593,사상구,삼락동,,,,35.15314567,128.9680207
594,사상구,삼락동,,,,35.15313821,128.9680792
595,사상구,삼락동,,,,35.15310712,128.9680111
596,사상구,삼락동,,,,35.15309730,128.9680662
597,사상구,삼락동,,,,35.15307684,128.9680030
598,사상구,삼락동,,,,35.15306545,128.9680586
599,사상구,삼락동,,,,35.15298831,128.9690962
600,사상구,삼락동,,,,35.15298085,128.9691522
601,사상구,삼락동,,,,35.15295755,128.9690895
602,사상구,삼락동,,,,35.15295009,128.9691479
603,사상구,삼락동,,,,35.15291901,128.9690799
604,사상구,삼락동,,,,35.15290918,128.9691350
605,사상구,삼락동,,,,35.15288872,128.9690718
606,사상구,삼락동,,,,35.15287733,128.9691273
607,사상구,감전동,,사상로147번길 16,,35.14910487,128.9704825
608,사상구,감전동,,사상로147번길 16,,35.14907082,128.9705080
609,사상구,감전동,,사상로147번길 16,,35.14903985,128.9705366
610,사상구,감전동,,사상로147번길 16,,35.14907545,128.9706110
611,사상구,감전동,,사상로147번길 16,,35.14903946,128.9706401
612,사상구,감전동,,사상로147번길 16,,35.14900495,128.9706669
613,사상구,감전동,,장인로 3,,35.14584938,128.9698158
614,사상구,감전동,,장인로 3,,35.14583038,128.9698762
615,사상구,감전동,,장인로 3,,35.14583856,128.9698495
616,사상구,감전동,,장인로 3,,35.14556762,128.9696941
617,사상구,감전동,,장인로 3,,35.14554859,128.9697516
618,사상구,감전동,,장인로 3,,35.14555811,128.9697238
619,사상구,감전동,,낙동대로 954,,35.14623583,128.9694589
620,사상구,감전동,,낙동대로 954,,35.14618538,128.9694791
621,사상구,감전동,,낙동대로 954,,35.14613134,128.9694974
622,사상구,감전동,,낙동대로 939,,35.14406183,128.9683727
623,사상구,감전동,,낙동대로 939,,35.14402381,128.9683981
624,사상구,감전동,,낙동대로 939,,35.14399006,128.9684216
625,사상구,감전동,,낙동대로 939,,35.14395579,128.9684458
626,사상구,감전동,,낙동대로943번길 45,,35.14340691,128.9682626
627,사상구,감전동,,낙동대로943번길 45,,35.14344004,128.9682760
628,사상구,감전동,,낙동대로943번길 45,,35.14282486,128.9678080
629,사상구,감전동,,낙동대로943번길 45,,35.14279019,128.9678304
630,사상구,감전동,,낙동대로943번길 45,,35.14275499,128.9678529
631,사상구,감전동,,낙동대로943번길 45,,35.14272347,128.9678746
632,사상구,엄궁동,,낙동대로881번길 27-29,,35.13674494,128.9661513
633,사상구,엄궁동,,낙동대로881번길 27-29,,35.13667410,128.9661672
634,사상구,엄궁동,,낙동대로881번길 27-29,,35.13660065,128.9661806
635,사상구,엄궁동,,낙동대로881번길 27-29,,35.13652849,128.9661920
636,사상구,학장동,,,엄궁대교,35.13335327,128.9717061
637,사상구,엄궁동,,낙동대로 733,,35.12724585,128.9691736
638,사상구,엄궁동,,낙동대로 733,,35.12721970,128.9691597
639,사상구,엄궁동,,낙동대로 733,,35.12723653,128.9691303
640,사상구,엄궁동,,낙동대로 733,,35.12725801,128.9691427
641,사상구,엄궁동,,낙동대로 733,,35.12720955,128.9691903
642,사상구,엄궁동,,낙동대로 733,,35.12723075,128.9692047
643,사상구,학장동,,,,35.15089276,128.9808680
644,사상구,학장동,,,,35.15088714,128.9809062
645,사상구,학장동,,,,35.15088030,128.9809407
646,사상구,학장동,,,,35.15093388,128.9808679
647,사상구,학장동,,,,35.15092826,128.9809061
648,사상구,학장동,,,,35.15092142,128.9809406
649,사상구,학장동,,,,35.15075553,128.9819023
650,사상구,학장동,,,,35.15074992,128.9819405
651,사상구,학장동,,,,35.15074307,128.9819750
652,사상구,학장동,,,,35.15071906,128.9818930
653,사상구,학장동,,,,35.15071345,128.9819312
654,사상구,학장동,,,,35.15070660,128.9819656
655,사상구,학장동,,학감대로191번길 12,,35.14775407,128.9888101
656,사상구,학장동,,학감대로191번길 12,,35.14771754,128.9888376
657,사상구,학장동,,학감대로178번길 11,,35.14765818,128.9888566
658,사상구,학장동,,학감대로178번길 11,,35.14759188,128.9888742
659,사상구,학장동,,학감대로 148,세원로타리,35.14371311,128.9884993
660,사상구,학장동,,,세원로타리,35.14375514,128.9885193
661,사상구,학장동,,,세원로타리,35.14373588,128.9884802
662,사상구,학장동,,주례로 260,세원로타리,35.14361646,128.9882846
663,사상구,학장동,,학감대로 148,세원로타리,35.14364258,128.9882705
664,사상구,학장동,,학감대로 148,세원로타리,35.14362332,128.9882315
665,사상구,감전동,,학감대로221번길 10,,35.15062717,128.9896468
666,사상구,학장동,,가야대로214번길 9,,35.14985442,128.9953533
667,사상구,학장동,,가야대로214번길 9,,35.14985760,128.9953913
668,사상구,학장동,,가야대로214번길 9,,35.14985996,128.9954267
669,사상구,학장동,,가야대로214번길 9,,35.14982005,128.9953460
670,사상구,학장동,,가야대로214번길 9,,35.14982323,128.9953841
