연번,참고지도,위도,경도,관리번호,수량,구_군,행정(읍_면_동),도로명_주소,설치장소명,구(지번)주소
6889,구글지도,35.091379,128.974911,부산-5-사하-0103,1,사하구,신평1동,장평로278번길55,아림타운 부근,신평1동152
6890,구글지도,35.060564,128.971596,부산-5-사하-0104,1,사하구,다대1동,,아미산자생식물원,다대1동929
6891,구글지도,35.097707,128.957175,부산-5-사하-0105,1,사하구,신평2동,하신번영로167번길54,신평2동 하신번영로 167- 54,신평2동610-8
6892,구글지도,35.054747,128.969171,부산-5-사하-0106,1,사하구,다대1동,윤공단로12,새마을금고 앞,다대1동943-14
6893,구글지도,35.078894,128.965658,부산-5-사하-0107,1,사하구,장림1동,하신중앙로18번길48,동원로얄듀크 진출입로 입구 ,장림1동851-1
6894,구글지도,35.089262,129.00452,부산-5-사하-0108,1,사하구,감천1동,감천로109번길29,금화교통 앞 골목길,감천1동538-2
6895,구글지도,35.049049,128.965273,부산-5-사하-0109,1,사하구,다대1동,다대로694-2,부산은행 몰운대 지점 앞,다대1동1552-5
6896,구글지도,35.063926,128.979304,부산-5-사하-0110,1,사하구,다대2동,다대로440,다대2동 복지관 앞 쉼터,다대2동113-12
6897,구글지도,35.094968,128.99416,부산-5-사하-0111,1,사하구,괴정3동,사하로142번길20,클로바 호텔 뒤 주택가,괴정3동472-44
6898,구글지도,35.093799,128.976554,부산-5-사하-0112,1,사하구,신평1동,다대로130번안길26,신평1동 시티빌 근처,신평1동128-13
6899,구글지도,35.09599,128.985994,부산-5-사하-0113,1,사하구,괴정1동,사하로141번길134,고려주택 앞(M고시원 방향),괴정1동555-55
6900,구글지도,35.10193,128.979293,부산-5-사하-0114,1,사하구,당리동,낙동대로359번길9,당리중 앞 오거리,당리동341-22
6901,구글지도,35.079484,128.970312,부산-5-사하-0115,1,사하구,장림2동,장림시장5길197,장림2동 새마을금고 2분소(시민약국),장림2동349-12
6902,구글지도,35.078024,128.972641,부산-5-사하-0116,1,사하구,장림2동,장평로133,장림2동사무소 앞 목화유치원,장림2동608-12
6903,구글지도,35.078308,128.977564,부산-5-사하-0117,1,사하구,장림2동,다대로269,아비앙또 빵집 앞 ,장림2동228-1
6904,구글지도,35.09449,128.990102,부산-5-사하-0118,1,사하구,괴정1동,사하로141번나길39,강남학원 앞,괴정1동498-4
6905,구글지도,35.080043,128.966655,부산-5-사하-0119,1,사하구,장림1동,장림시장9길77,태극이삿짐,장림1동641-460
6906,구글지도,35.098477,129.010046,부산-5-사하-0120,1,사하구,감천2동,,하늘마루(감내카페),감천2동2-339
6907,구글지도,35.108669,128.960312,부산-5-사하-0121,1,사하구,하단2동,하신번영로312번길23,GS25시 하단가락점 사거리,하단2동503-27
6908,구글지도,35.085982,128.990311,부산-5-사하-0122,1,사하구,구평동,,구평초등학교 입구,구평동63-19
6909,구글지도,35.104762,128.984647,부산-5-사하-0123,1,사하구,괴정4동,승학로161번길70,괴정4동 승학어린이집(길벗도서관),괴정4동1075-3
6910,구글지도,35.060623,128.975018,부산-6-사하-0124,1,사하구,다대1동,다대로497번길,다대초등학교,다대1동1449-24
6911,구글지도,35.101184,128.973388,부산-6-사하-0125,1,사하구,당리동,동매로135,당리초등학교,당리동332
6912,구글지도,35.076177,128.974493,부산-6-사하-0126,1,사하구,장림2동,다대로300번길40,효림초등학교,장림2동357
6913,구글지도,35.1033,128.992087,부산-6-사하-0127,1,사하구,괴정1동,승학로281번길83,꿈동산유치원,괴정1동1040-73
6914,구글지도,35.051862,128.970431,부산-6-사하-0128,1,사하구,다대1동,다대로620,아이세상어린이집,다대1동1551-8
6915,구글지도,35.103607,128.975917,부산-6-사하-0129,1,사하구,당리동,낙동대로390번길21,당리동 새싹유치원 앞,당리동322
6916,구글지도,35.102724,128.991814,부산-6-사하-0130,1,사하구,괴정1동,승학로247,꿈동산유치원,괴정1동1040-31
6917,구글지도,35.090674,128.999242,부산-6-사하-0131,1,사하구,감천1동,감천로67번길,대지어린이집,감천1동644-14
6918,구글지도,35.097243,128.983987,부산-6-사하-0132,1,사하구,괴정1동,괴정로198-1,소예어린이집,괴정1동663
6919,구글지도,35.091123,128.975497,부산-6-사하-0133,1,사하구,신평1동,다대로144번길73-8,영경어린이집,신평1동84-17
6920,구글지도,35.084331,128.985997,부산-6-사하-0134,1,사하구,구평동,을숙도대로724번길24,초록꿈어린이집,구평동457-1
6921,구글지도,35.100228,128.976164,부산-6-사하-0135,1,사하구,당리동,재석로48,당리초등학교 정문,당리동566-2
6922,구글지도,35.076245,128.977592,부산-6-사하-0136,1,사하구,장림2동,다대로297번길12,선영어린이집,장림2동1007
6923,구글지도,35.090465,129.004301,부산-6-사하-0137,1,사하구,감천1동,감천로105번길61,서천초등학교,감천1동산 80-5
6924,구글지도,35.077443,128.979596,부산-6-사하-0138,1,사하구,장림2동,두송로26번길36,엄마맘어린이집,장림2동1001
6925,구글지도,35.098823,128.991975,부산-6-사하-0139,1,사하구,괴정1동,낙동대로233번길15,청아어린이집,괴정1동944-1
6926,구글지도,35.092205,128.998352,부산-6-사하-0140,1,사하구,감천1동,감천로43번길34,혜성어린이집,감천1동626-2
6927,구글지도,35.092017,128.995556,부산-6-사하-0141,1,사하구,감천1동,감천로21번길9,꼬마대통령어린이집,감천1동582-8
6928,구글지도,35.089354,129.002116,부산-6-사하-0142,1,사하구,감천1동,감천로89번길,꽃님공원(부산슈퍼),감천1동502-33
6929,구글지도,35.065168,128.986477,부산-6-사하-0143,1,사하구,다대2동,다대로381번길,두송공원,다대2동93-4
6930,구글지도,35.105508,128.978543,부산-6-사하-0144,1,사하구,당리동,승학로71번길,마루공원,당리동60-5
6931,구글지도,35.04523,128.96916,부산-6-사하-0145,1,사하구,다대1동,몰운대1길53,몰운대공원,다대1동469-1
6932,구글지도,35.119708,128.962657,부산-6-사하-0146,1,사하구,하단2동,하신번영로434-6,하단커뮤니티가든 일원,하단2동1217-1
6933,구글지도,35.066331,128.978974,부산-6-사하-0147,1,사하구,다대2동,다대로400,해송공원,다대2동113-21
6934,구글지도,35.083696,128.96755,부산-6-사하-0148,1,사하구,장림1동,장평로195번길,장림가족산책공원,장림1동1137-2
6935,구글지도,35.10335,128.960876,부산-6-사하-0149,1,사하구,하단1동,동매로,햇님공원,하단1동606
6936,구글지도,35.092855,128.975753,부산-6-사하-0150,1,사하구,신평1동,다대로130번길114,동매누리 작은도서관 앞,신평1동161-215
6937,구글지도,35.070136,128.987199,부산-6-사하-0151,1,사하구,구평동,두송로193,기성정밀 앞,구평동435-230
6938,구글지도,35.089675,128.996533,부산-6-사하-0152,1,사하구,감천1동,을숙대로873번길17,감천자동차 정비공업 뒤편 골목길,감천1동783-7
6939,구글지도,35.105293,128.975884,부산-6-사하-0153,1,사하구,당리동,승학로71번안길32,당리시장 뒷골목,당리동86-3
6940,구글지도,35.070656,128.989595,부산-6-사하-0154,1,사하구,구평동,두송로202,복지피부과 의원 앞,구평동산98-6
6941,구글지도,35.109605,128.967116,부산-6-사하-0155,1,사하구,하단2동,승학로3번길75,승학철물,하단2동509-1
6942,구글지도,35.105444,129.004973,부산-6-사하-0156,1,사하구,괴정2동,낙동대로140번길,반도보라 사거리,괴정2동190
6943,구글지도,35.103273,128.984307,부산-6-사하-0157,1,사하구,괴정4동,승학로161번길32,승곡아파트앞 삼거리,괴정4동1076-7
6944,구글지도,35.107386,129.004997,부산-6-사하-0158,1,사하구,괴정2동,대티로63번길,정자입구삼거리,괴정2동193-119
6945,구글지도,35.092232,128.992923,부산-7-사하-0159,1,사하구,감천1동,사하로125번길16,옥천초교(파크),감천1동830-12
6946,구글지도,35.102527,129.000366,부산-7-사하-0160,1,사하구,괴정2동,낙동대로135번안길15,대티물꽁삼거리,괴정2동303-12
6947,구글지도,35.101756,129.002576,부산-7-사하-0161,1,사하구,괴정2동,낙동대로135번길39,승학초교 인근,괴정2동354-130
6948,구글지도,35.096289,128.995325,부산-7-사하-0162,1,사하구,괴정3동,사하로166번길20,옥천초교(새소라아파트),괴정3동458-53
6949,구글지도,35.098714,128.984462,부산-7-사하-0163,1,사하구,괴정4동,낙동대로295번길11,초록어린이집 인근,괴정4동550-2
6950,구글지도,35.098474,128.982807,부산-7-사하-0164,1,사하구,괴정4동,낙동대로309번길27,꿀벌어린이집 인근,괴정4동568-16
6951,구글지도,35.105135,128.983354,부산-7-사하-0165,1,사하구,당리동,승학로131번길43,사동초교 인근,당리동354-2
6952,구글지도,35.103053,128.968556,부산-7-사하-0166,1,사하구,하단1동,괴정로37,샘물어린이집 인근,하단1동113-12
6953,구글지도,35.104756,128.96762,부산-7-사하-0167,1,사하구,하단1동,낙동대로457번길31,하단초교 인근,하단1동614-37
6954,구글지도,35.112225,128.965909,부산-7-사하-0168,1,사하구,하단2동,낙동대로536번길18,동아대 입구 사거리,하단2동496-3
6955,구글지도,35.107657,128.961912,부산-7-사하-0169,1,사하구,하단2동,낙동남로1373번길14,현대슈퍼 앞,하단2동517-3
6956,구글지도,35.091683,128.970821,부산-7-사하-0170,1,사하구,신평1동,신산북로57번길6,신평초교 인근,신평1동290-1
6957,구글지도,35.095109,128.962512,부산-7-사하-0171,1,사하구,신평2동,하신중앙로180-6,참빛어린이집 인근,신평2동408-8
6958,구글지도,35.075856,128.981459,부산-7-사하-0172,1,사하구,장림2동,다대로277번길96,영남중학교 앞,장림2동26-2
6959,구글지도,35.082317,129.00815,부산-7-사하-0173,1,사하구,감천1동,원양로356번안길27,감천초교 뒤,감천1동264-5
6960,구글지도,35.080653,129.010261,부산-7-사하-0174,1,사하구,감천1동,원양로356번길107,감천초교 인근,감천1동316-8
6961,구글지도,35.095548,128.985242,부산-7-사하-0175,1,사하구,괴정1동,장평로420번길19,괴정쌈지공원,괴정1동542-28
6962,구글지도,35.100938,128.984524,부산-7-사하-0176,1,사하구,괴정4동,승학로172,괴정4동제2놀이터,괴정4동1082-15
6963,구글지도,35.106978,128.972746,부산-7-사하-0177,1,사하구,당리동,승학로31번길1,희망공원,당리동309-5
6964,구글지도,35.111018,128.96662,부산-7-사하-0178,1,사하구,하단2동,낙동대로520,무지개공원,하단2동506-26
6965,구글지도,35.051681,128.961078,부산-7-사하-0179,1,사하구,다대1동,,응봉공원,다대1동1549-1
6966,구글지도,35.051614,128.967057,부산-7-사하-0180,1,사하구,다대1동,,중현공원,다대1동1550-5
6967,구글지도,35.066068,128.985905,부산-7-사하-0181,1,사하구,다대2동,,두송공원,다대2동94-3
6968,구글지도,35.067692,128.977669,부산-7-사하-0182,1,사하구,다대2동,,은빛공원,다대2동113-3
6969,구글지도,35.061539,128.97456,부산-7-사하-0183,1,사하구,다대2동,,솔밭공원,다대2동113-16
6970,구글지도,35.058372,128.97975,부산-7-사하-0184,1,사하구,다대2동,,다대항 배후부지 쌈지공원,다대2동316-10
6971,구글지도,35.066165,128.980539,부산-7-사하-0185,1,사하구,다대2동,,공간공원,다대2동85-14
6972,구글지도,35.089867,129.007783,부산-7-사하-0186,1,사하구,감천2동,옥천로24번길49,천마산 체육공원,감천2동산99-31
6973,구글지도,35.101459,129.000939,부산-7-사하-0187,1,사하구,괴정2동,사리로8번길28,동주여중 인근,괴정2동380-1
6974,구글지도,35.101046,128.994187,부산-7-사하-0188,1,사하구,괴정3동,회화나무길113 ,신일빌라 인근,괴정3동260-317
6975,구글지도,35.11365,128.962763,부산-7-사하-0189,1,사하구,하단2동,낙동대로563번길9,황태마을 앞,하단2동478-3
6976,구글지도,35.079841,128.969128,부산-7-사하-0190,1,사하구,장림2동,장림시장5길155,빛나라어린이집 인근,장림2동349-21
6977,구글지도,35.11583,128.960772,부산-7-사하-0191,1,사하구,하단2동,낙동대로581,을숙도 초교 후문,하단2동1217-2
6978,구글지도,35.100887,128.978117,부산-7-사하-0192,1,사하구,당리동,낙동대로353,꿈사랑어린이집 인근,당리동340-1
6979,구글지도,35.107392,129.003572,부산-7-사하-0193,1,사하구,괴정2동,대티로41번길40,성민수퍼 앞,괴정2동194-5
6980,구글지도,35.101414,128.99935,부산-7-사하-0194,1,사하구,괴정2동,사리로20,밀양가산돼지국밥 삼거리,괴정2동305-7
6981,구글지도,35.099682,128.986233,부산-7-사하-0195,1,사하구,괴정1동,낙동대로280번길8,사하초교 옆 자율방범대 초소 인근,괴정1동764
6982,구글지도,35.102979,128.973303,부산-7-사하-0196,1,사하구,당리동,제석로18번길48,리치하우스 오거리,당리동326-1
6983,구글지도,35.104082,128.969805,부산-7-사하-0197,1,사하구,하단1동,낙동대로451번길21,하단시장 시느바신발 사거리,하단1동619-10
6984,구글지도,35.111232,128.962851,부산-7-사하-0198,1,사하구,하단2동,낙동대로535번길34,에덴시장 새마을금고 앞,하단2동487-5
6985,구글지도,35.093656,128.980173,부산-7-사하-0199,1,사하구,신평1동,다대로83번길50,신평군부대입구 쌍트패밀리타운 삼거리,신평1동100-15
6986,구글지도,35.067625,128.979411,부산-7-사하-0200,1,사하구,다대2동,다대로393,명성마트 앞,다대2동82-5
6987,구글지도,35.091785,128.996709,부산-7-사하-0201,1,사하구,감천1동,감천로37번길16,탑마트후문 진주샷시 앞,감천1동667-1
6988,구글지도,35.091198,129.000239,부산-7-사하-0202,1,사하구,감천1동,감천로73번길40,하조빌라 앞,감천1동1
6989,구글지도,35.094182,128.991452,부산-8-사하-0203,1,사하구,괴정1동,사하로141번나길11-1,방울어린이집 인근,괴정1동 494-10
6990,구글지도,35.099934,128.990466,부산-8-사하-0204,1,사하구,괴정1동,낙동대로244번길9,보호수 쌈지공원,괴정1동 912-6
6991,구글지도,35.099217,129.001314,부산-8-사하-0205,1,사하구,괴정2동,오작로76,승학초등학교 인근,괴정2동 378-76
6992,구글지도,35.103691,128.997766,부산-8-사하-0206,1,사하구,괴정3동,낙동대로164번길28,괴정초등학교 인근,괴정3동 241-11
6993,구글지도,35.104252,129.004965,부산-8-사하-0207,1,사하구,괴정2동,까치고개로26번길27,꿈돌이어린이집 인근,괴정2동 12-2
6994,구글지도,35.089397,129.005261,부산-8-사하-0208,1,사하구,감천1동,감천로117번길50,감천꿈나무어린이집 인근,감천1동 541-11
6995,구글지도,35.103434,128.98341,부산-8-사하-0209,1,사하구,괴정4동,마하로41,사동초등학교 인근,당리동 351-18
6996,구글지도,35.103115,128.985213,부산-8-사하-0210,1,사하구,괴정4동,승학로161번안길10,승학체육공원 인근,괴정4동 1068-57
6997,구글지도,35.101154,128.982594,부산-8-사하-0211,1,사하구,괴정4동,마하로12번길22,예솔어린이집 사거리,괴정4동 1091-4
6998,구글지도,35.106674,128.973637,부산-8-사하-0212,1,사하구,당리동,승학로41,청라어린이집 인근,당리동 312-24
6999,구글지도,35.107658,128.977479,부산-8-사하-0213,1,사하구,당리동,승학로71번길83,아트센터어린이집 인근,당리동 60-54
