번호,시군구명,동명,도로명,교차로명,경도,위도
374,동구,범일동,자성로140번길 31,동천삼거리주변,129.0668183,35.13142199
375,해운대구,반송동,신반송로 200,반송미래주택개발,129.1584221,35.23305036
376,해운대구,반송동,,반송주공아파트상가,129.1592146,35.23420403
377,영도구,대교동1가,태종로89번길 13,구민장례식장,129.0402249,35.0931188
378,영도구,대교동1가,태종로89번길 13,구민장례식장,129.0402538,35.09309056
379,동구,초량동,중앙대로260번길 3-8,건설공제조합(구초량소방PB),129.0428978,35.11978855
380,동구,초량동,중앙대로260번길 3-8,부산 디자인고등학교 앞,129.0444444,35.12023326
381,동구,초량동,중앙대로195번가길 39,부산지방 국토관리청,129.038568,35.11758147
382,동구,초량동,중앙대로195번가길 39,부산지방 국토관리청,129.038527,35.11756586
383,남구,문현동,,문현탕,129.0778192,35.14296579
384,동구,초량동,,초량화신아파트 위,129.0303442,35.11848633
385,동구,초량동,,초량화신아파트 위,129.030365,35.118491
386,동구,초량동,초량중로 58-7,초량 대원모텔 앞,129.0380147,35.11659222
387,남구,용호동,,섭자리횟집,129.1193078,35.13115951
388,남구,용당동,,코오롱하늘채아파트옆,129.0947002,35.12522273
389,서구,부민동3가,구덕로 225,건강약국,129.0181162,35.10590162
390,영도구,동삼동,,함지골청소년수련관,129.0540339,35.07283059
391,영도구,동삼동,,함지골청소년수련관,129.0542189,35.07290615
392,동구,초량동,,초량(부산고)한솔의원,129.0382676,35.12039275
393,영도구,동삼동,,함지골청소년수련관,129.0542572,35.07292884
394,남구,감만동,,부산항배후도로(유니온후문),129.0785549,35.11066327
395,해운대구,송정동,,제주갈치,129.1968072,35.17729278
396,서구,동대신동3가,,경남고교입구,129.0191941,35.11736262
397,해운대구,재송동,해운대로81번가길 63,재송현대아파트 1동,129.122576,35.19069263
398,해운대구,반여동,,송보자유아파트,129.1185925,35.20539284
399,해운대구,재송동,,동부지청입구 우측,129.1277019,35.18941172
400,서구,암남동,,창대한교회,129.0176513,35.07062402
401,남구,감만동,우암로 112,대한통운앞,129.0812554,35.12028786
402,남구,감만동,,감만 자유아파트5차앞,129.0860103,35.12202162
403,남구,우암동,,신연초교1,129.0761725,35.13014333
404,동구,좌천동,,수정동 현대탕,129.0456257,35.13545662
405,동구,수정동,,동구신청사,129.0446406,35.12941028
406,동구,좌천동,,수정5동 새마을금고(제1분소),129.0464204,35.13623883
407,동구,수정동,고관로93번길 20,수정동 성결교회,129.0450805,35.12697089
408,동구,수정동,수정로 7,수정동 성결교회,129.0450684,35.12700492
409,동구,수정동,,수정아파트 우편취급소 앞,129.0420105,35.12751532
410,서구,동대신동3가,,동아대병원 후문,129.0181643,35.11908986
411,서구,동대신동3가,,동아대병원 후문,129.0182028,35.11911605
412,동구,좌천동,,용현기사식당,129.0461564,35.13310379
413,서구,동대신동3가,,영산맨션3동,129.0215599,35.11633303
414,서구,암남동,,창대한교회,129.0176915,35.07062401
415,남구,대연동,유엔평화로14번길 55,동성하이타운앞,129.0881581,35.13318687
416,남구,문현동,,문현로타리,129.0677641,35.13713202
417,남구,대연동,유엔평화로14번길 55,동성하이타운앞,129.0881763,35.13316475
418,북구,금곡동,,주공6단지성민교회,129.0148054,35.24742643
419,북구,금곡동,효열로220번길 22,금곡초교,129.0179984,35.26190269
420,북구,화명동,,e편한세상4차A 308동,129.016689,35.22890872
421,북구,화명동,,동원로얄듀크 112동,129.0157362,35.22683967
422,부산진구,범천동,자유평화로37번길 15-10,무지개다리(1),129.0639196,35.14271345
423,해운대구,송정동,해운대로 1188,송정휴먼시아2차,129.2047445,35.19063102
424,부산진구,범천동,엄광로386번길 49,범천4동 새마을금고,129.047973,35.151331
425,부산진구,초읍동,,초읍대우아파트,129.0573625,35.18016079
426,부산진구,가야동,가야공원로 41,가야 성주원룸,129.0329221,35.15157289
427,부산진구,부암동,,당감 솔내음아파트,129.0333205,35.17544015
428,부산진구,양정동,거제천로18번길 1,옥천탕,129.0702037,35.17576375
429,해운대구,반여동,,반여고갯길,129.1273017,35.20374493
430,영도구,동삼동,,함지그린아파트(2),129.0616098,35.07018896
431,영도구,동삼동,,조양비치아파트,129.0667005,35.06989836
432,영도구,동삼동,,제8영도교회,129.0645595,35.07768903
433,해운대구,반송동,,아랫반송로 82번길,129.1523193,35.22118393
434,남구,용당동,유엔평화로 136-1,코오롱하늘채아파트입구,129.0948679,35.12352283
435,남구,용당동,유엔평화로 136-1,코오롱하늘채아파트입구,129.0948841,35.1235046
436,남구,대연동,,대연성당,129.097638,35.13471793
437,남구,대연동,용소로8번길 58,대연성당,129.097679,35.13475007
438,부산진구,전포동,전포대로 181,센트럴스타,129.0616235,35.15223607
439,영도구,신선동3가,하나길 324,신선동새마을금고,129.0454342,35.08405411
440,동구,범일동,범내로9번길 46,범일6동 삼화약국앞,129.0487627,35.14349266
441,동구,범일동,범내로9번길 46,범일6동 삼화약국앞,129.0487436,35.14349749
442,동구,범일동,범내남로32번길 16,아름빌아파트 앞,129.0524096,35.14195302
443,동구,범일동,범내남로32번길 16,아름빌아파트 앞,129.0524318,35.14195811
444,동래구,명장동,반송로 310,명장제일교회 앞,129.1033156,35.20537024
445,해운대구,반송동,,청림자연유치원(원효사),129.1590243,35.23481289
446,해운대구,반여동,선수촌로 110-12,롯데리아 선수촌점,129.1198483,35.20356686
447,중구,영주동,초량상로7번길 16-1,모자이크교회,129.0350613,35.11279965
448,중구,영주동,초량상로7번길 16-1,모자이크교회,129.035089,35.11277401
449,중구,영주동,초량상로7번길 16-1,삼육초교,129.0335697,35.11280069
450,서구,암남동,성산길 47-17,암남동일스위트,129.012016,35.08117483
451,중구,중앙동4가,,중앙동 농협,129.0353526,35.10500372
452,중구,중앙동4가,,중앙동 농협,129.035484,35.10482399
453,중구,동광동5가,,메리놀병원,129.0332605,35.10786217
454,중구,동광동5가,,메리놀병원,129.0329181,35.10733455
455,서구,암남동,,송도혜성비치,129.0162576,35.07121493
456,서구,암남동,암남공원로 56,송도현대아파트,129.0170736,35.07097539
457,서구,남부민동,충무대로149번나길 22-23,해강어린이집,129.0207475,35.08551296
458,서구,암남동,,알로이시오고 후문,129.0134535,35.08362999
459,서구,암남동,,풍림아이원아파트,129.0159091,35.07320957
460,서구,아미동2가,까치고개로 123-6,까치고개 명성슈퍼,129.0109809,35.10170508
461,서구,아미동2가,까치고개로 123-6,까치고개 명성슈퍼,129.0110262,35.10170376
462,서구,암남동,,모과나무집,129.014223,35.08443969
463,해운대구,반여동,반송로616번길 22-3,석대천주변 곡각지,129.1314992,35.21814209
464,해운대구,반송동,,서울정형외과(1),129.1488437,35.22481766
465,해운대구,반송동,,이진아파트,129.1494691,35.2272342
466,해운대구,재송동,재반로112번길 12-23,동부지청입구,129.1284538,35.18863085
467,해운대구,재송동,재반로112번길 12-23,동부지청입구,129.1284906,35.18862581
468,해운대구,재송동,,동부지청입구 우측,129.1276549,35.18941399
469,동래구,명장동,명장로28번길 16,축복제과앞,129.1044331,35.2040573
470,동래구,명장동,명장로28번길 16,축복제과앞,129.1044467,35.20402928
471,동래구,명장동,명장로20번길 14,명장한의원 앞,129.1018448,35.20457104
472,동래구,명장동,명장로20번길 14,명장한의원 앞,129.1018366,35.20462294
473,동래구,명장동,,모닝글로리 앞,129.1124776,35.20032032
474,동래구,안락동,명안로26번길 140-1,안락sk 아파트108동앞,129.1119289,35.19746256
475,동래구,사직동,석사로33번길 54,사직동교회,129.0618981,35.20073236
476,부산진구,당감동,,국제프라자아파트,129.0276896,35.16765391
477,부산진구,개금동,백양관문로 105-47,개원초교,129.0273269,35.16410006
478,부산진구,부암동,백양산로 57,당감뜨란채 번개반점,129.0306673,35.17560788
479,부산진구,개금동,,개금 태림 아파트,129.0214004,35.14724554
480,북구,만덕동,,만덕고,129.0330784,35.20254204
481,부산진구,개금동,,개금현대아파트213동,129.0173723,35.14819814
482,부산진구,개금동,,개금현대아파트213동,129.0173915,35.14816905
483,남구,용호동,,영남제분앞,129.1069562,35.13093623
484,중구,영주동,망양로 396,금호아파트(2),129.0302896,35.11192654
485,중구,영주동,망양로 396,금호아파트(2),129.0303397,35.11195532
486,영도구,영선동4가,절영로 163,부산보건고등학교,129.0416797,35.08113074
487,영도구,동삼동,,목장원,129.0565627,35.07142422
488,영도구,동삼동,중리로 32,국제마마뉴비치타운,129.0682039,35.07415271
489,영도구,동삼동,중리로 32,국제마마뉴비치타운,129.0682349,35.07418225
490,영도구,동삼동,,,129.0782282,35.0720648
491,영도구,동삼동,,현대카정비센터,129.0693418,35.07148679
492,영도구,동삼동,상리해안5길 18,동삼동농협앞(잘못박은듯),129.0744994,35.07416074
493,동구,초량동,,현대해상,129.0418301,35.1178869
494,동구,초량동,,현대해상,129.0418749,35.11790262
495,동구,초량동,중앙대로260번길 3-8,건설공제조합(구초량소방PB),129.0428522,35.11977525
496,동구,초량동,초량상로65번길 13,초량초등학교(초량1PB),129.037775,35.11782634
497,남구,용호동,,신선대길2,129.1090424,35.10619848
498,남구,용호동,이기대공원로 54,이기대연화지앞,129.1186029,35.12536971
499,남구,용호동,이기대공원로 54,이기대연화지앞,129.1186305,35.12540304
500,남구,용호동,,섭자리횟집,129.1193571,35.13112893
501,남구,용호동,이기대공원로 11,LG메트로시티102동앞 유치원,129.1130006,35.12625299
502,남구,용호동,이기대공원로 11,분포중학교입구,129.1151829,35.12856522
503,남구,용호동,분포로 51,분포중학교뒤 주차장,129.114412,35.12972865
504,남구,용호동,,용호동메트로자이입구2,129.1090121,35.13263513
505,남구,용호동,용소로 101,영남제분앞,129.1068944,35.1309726
506,남구,감만동,,감만 자유아파트5차앞,129.08605,35.12198802
507,남구,감만동,,부산항배후도로(유니온후문),129.0786037,35.11086868
508,남구,대연동,수영로172번길 28-5,동성하이타운백화점,129.0870047,35.13323788
509,남구,감만동,,부산항배후도로(유니온후문),129.0788169,35.11066097
510,북구,만덕동,만덕3로 24-1,만덕덕진카센터,129.0270925,35.21181168
511,북구,만덕동,,만덕고,129.0330914,35.20250468
512,북구,덕천동,만덕대로155번길 81,부산폴리텍7대학,129.0202926,35.21610537
513,북구,구포동,,성림아파트,128.9947005,35.19852854
514,북구,구포동,백양대로1015번길 35,성림아파트,128.9946725,35.19851657
515,북구,구포동,,구포고가밑신흥육류총판앞,128.997023,35.20202749
516,북구,구포동,,구포3동 홍삼당약국,129.0131783,35.19614072
517,남구,대연동,,시설공단,129.0897708,35.14997848
518,남구,대연동,,장백아파트,129.0910214,35.14945306
519,남구,대연동,,대연대우아파트,129.0893676,35.1506785
520,해운대구,중동,,해운대성심병원,129.172609,35.16185222
521,해운대구,중동,,롯데캐슬마린 앞,129.166661,35.16545013
522,해운대구,중동,,부산환경공단 해운대사업소,129.1687397,35.16305744
523,해운대구,반송동,,우정빌라,129.1487884,35.22128208
524,해운대구,반송동,,우정빌라,129.1487945,35.22123305
525,부산진구,양정동,,양정농협,129.0767418,35.17516286
526,해운대구,중동,달맞이길 16-16,파라다이스호텔 앞,129.1654414,35.1607122
527,해운대구,중동,,부산환경공단 해운대사업소,129.1687758,35.16305149
528,해운대구,중동,,삼성콘도1,129.166509,35.16299757
529,사하구,하단동,제석로18번길 60,,128.9743056,35.10328649
530,해운대구,중동,달맞이길 190,달맞이 해월정,129.1826166,35.15806512
531,영도구,동삼동,,다사랑장기요양원,129.0684479,35.07898652
532,해운대구,중동,좌동순환로468번길 11,해운대파일론,129.1701361,35.162367
533,해운대구,중동,좌동순환로468번길 11,해운대파일론,129.1701987,35.16236093
534,해운대구,중동,,중동 e마트뒷길,129.1664871,35.16610689
535,해운대구,중동,,중동 e마트뒷길,129.1665183,35.16611039
536,해운대구,중동,,중동 e마트뒷길,129.1670765,35.16540688
537,남구,감만동,,부산항배후도로(유니온후문),129.0797063,35.11067399
538,남구,감만동,,부산항배후도로(유니온후문),129.0797429,35.11054821
539,해운대구,중동,,중동 e마트뒷길,129.167112,35.1654054
540,서구,암남동,,남항대교주차장 우측,129.024139,35.07943128
541,북구,구포동,,구포3동 홍삼당약국,129.0131368,35.19611643
542,남구,문현동,고동골로 66,문현1동사무소,129.0712049,35.14243888
543,동구,범일동,자성로133번길 15,부산시민회관,129.0644846,35.13892063
544,남구,대연동,,부산예술대학교,129.0888349,35.14144469
545,남구,문현동,고동골로28번길 10,부산문현교회,129.0710578,35.13951309
546,동구,범일동,자성로133번길 15,LIG 손해보험 사옥,129.0646514,35.1383182
547,동구,범일동,자성로133번길 15,LIG 손해보험 사옥,129.0646163,35.13827919
548,동구,범일동,자성로 99,자성대공원 북문 주변,129.0607779,35.13729464
549,동구,좌천동,정공단로47번길 2,중소기업은행 좌천지점,129.0565543,35.13638448
550,남구,문현동,,배정고교,129.0698353,35.13268796
551,동구,범일동,조방로34번길 10,한국가스충전소 앞,129.0629817,35.14057088
552,동구,범일동,조방로34번길 10,한국가스충전소 앞,129.0627356,35.14065566
